course_code,crn,instructor,course_title,hours,enrollment,book_title,author,isbn,book_option_id,required,follet_access_course,purchase_type,format,purchase_price
ACCT 215.001,60002,"Hughes, Carolyn",Principles of Accounting I,4,26,Financial Account 10e WPNGEC 1 Sem (Custom),Kimmel,9781119930082,0,True,True,Rent,Digital,116.0
ACCT 216.001,60004,"Shields, Jeffrey",Principles of Accounting II,4,20,MyLab Accounting with Pearson eText -- Access Code -- for Managerial Accounting,Tietz,9780138082055,0,True,True,Rent,Digital,160.0
MATH 191.003,60011,"Webster, Julia",Calculus I,4,22,Knewton alta Single Term Access,Knewton,9781635452440,0,True,False,Rent,Digital,54.0
MATH 191.004,60012,"Webster, Julia",Calculus I,4,25,Knewton alta Single Term Access,Knewton,9781635452440,0,True,False,Rent,Digital,54.0
MATH 280.001,60022,"Yang, Kitty",Intro to Foundations of Math,3,15,How to Prove It: A Structured Approach,Velleman,9781108439534,0,False,False,Rent,Used,16.8
MATH 280.001,60022,"Yang, Kitty",Intro to Foundations of Math,3,15,How to Prove It: A Structured Approach,Velleman,9781108439534,0,False,False,Buy,Used,31.5
MATH 280.001,60022,"Yang, Kitty",Intro to Foundations of Math,3,15,How to Prove It: A Structured Approach,Velleman,9781108439534,0,False,False,Buy,New,41.99
MATH 394.001,60025,"Beharrysingh, Rudy",Differential Equations,3,15,"WebAssign for Zill's A First Course in Differential Equations with Modeling Applications, Single-Term Instant Access",Zill,9780357760284,0,True,True,Rent,Digital,114.0
PHYS 131.001,60034,"Beck, Judy",Introductory Physics I,4,24,Physics,Walker,9780134051796,0,True,False,Buy,Digital,116.25
PHYS 131.001,60034,"Beck, Judy",Introductory Physics I,4,24,Physics (LoosePgs)(w/ModifiedMasteringPhysics Access Card),Walker,9780134465791,1,Option 1,False,Buy,New,312.0
PHYS 131.001,60034,"Beck, Judy",Introductory Physics I,4,24,Modified Mastering Physics with Pearson eText -- Standalone Access Card -- for Physics,Walker,9780134019727,1,Option 2,False,Rent,Digital,200.0
PHYS 131.001,60034,"Beck, Judy",Introductory Physics I,4,24,Physics (w/Modified Mastering Physics Access Code),Walker,9780134465784,1,Option 3,False,Buy,New,467.75
ACCT 302.001,60040,"Hughes, Carolyn",Intermediate Accounting II,4,13,Intermediate Accounting WileyPLUS (Custom),Kieso,9781119863847,0,True,True,Rent,Digital,81.5
ACCT 340.001,60041,"Bilsky, Brad",Accounting Systems and Control,4,17,MyLab IT NextGen with Pearson eText Access Code for Exploring Microsoft 365: 2021 Edition,Poatsy,9780138240547,0,True,True,Rent,Digital,160.0
DRAM 111.001,60042,"Bond, Laura",Introduction to Acting I,3,11,Respect for Acting,Hagen,9781119913573,0,True,False,Rent,Used,13.97
DRAM 111.001,60042,"Bond, Laura",Introduction to Acting I,3,11,Respect for Acting,Hagen,9781119913573,0,True,False,Rent,New,21.61
DRAM 111.001,60042,"Bond, Laura",Introduction to Acting I,3,11,Respect for Acting,Hagen,9781119913573,0,True,False,Buy,Used,25.0
DRAM 111.001,60042,"Bond, Laura",Introduction to Acting I,3,11,Respect for Acting,Hagen,9781119913573,0,True,False,Buy,New,33.25
DRAM 111.001,60042,"Bond, Laura",Introduction to Acting I,3,11,Respect for Acting,Hagen,9781119913573,0,True,False,Buy,Digital,16.0
PSYC 100.002,60045,"Herrera, Mario",Introductory Psychology,4,32,Revel for Psychology: From Inquiry to Understanding -- Access Card,Lynn,9780135437919,0,True,True,Rent,Digital,120.0
PSYC 100.001,60046,"Herrera, Mario",Introductory Psychology,4,30,Revel for Psychology: From Inquiry to Understanding -- Access Card,Lynn,9780135437919,0,True,True,Rent,Digital,120.0
PSYC 201.003,60050,"Brez, Caitlin",Research Methods I,4,25,Research Methods in Psychology,Morling,9780393617542,0,True,False,Rent,Used,67.94
PSYC 201.003,60050,"Brez, Caitlin",Research Methods I,4,25,Research Methods in Psychology,Morling,9780393617542,0,True,False,Buy,Used,121.5
PSYC 201.003,60050,"Brez, Caitlin",Research Methods I,4,25,Research Methods in Psychology,Morling,9780393617542,0,True,False,Buy,New,161.75
PSYC 201.003,60050,"Brez, Caitlin",Research Methods I,4,25,Research Methods in Psychology (w/InQuizitive),Morling,9780393536263,0,True,False,Rent,Used,67.94
PSYC 201.003,60050,"Brez, Caitlin",Research Methods I,4,25,Research Methods in Psychology (w/InQuizitive),Morling,9780393536263,0,True,False,Rent,Digital,81.81
PSYC 201.003,60050,"Brez, Caitlin",Research Methods I,4,25,Research Methods in Psychology (w/InQuizitive),Morling,9780393536263,0,True,False,Buy,Used,121.5
PSYC 201.003,60050,"Brez, Caitlin",Research Methods I,4,25,Research Methods in Psychology (w/InQuizitive),Morling,9780393536263,0,True,False,Buy,New,161.75
PSYC 201.003,60050,"Brez, Caitlin",Research Methods I,4,25,Research Methods in Psychology (w/InQuizitive),Morling,9780393536263,0,True,False,Buy,Digital,104.13
PSYC 202.001,60051,"Neelon, Michael",Research Methods II,4,23,Essen of Statistics for The Behavioral Sciences (w/out Access Code),Gravetter,9781337098120,0,True,False,Rent,Used,109.2
PSYC 202.001,60051,"Neelon, Michael",Research Methods II,4,23,Essen of Statistics for The Behavioral Sciences (w/out Access Code),Gravetter,9781337098120,0,True,False,Rent,Digital,50.99
PSYC 202.001,60051,"Neelon, Michael",Research Methods II,4,23,Essen of Statistics for The Behavioral Sciences (w/out Access Code),Gravetter,9781337098120,0,True,False,Rent,Digital,69.99
PSYC 202.001,60051,"Neelon, Michael",Research Methods II,4,23,Essen of Statistics for The Behavioral Sciences (w/out Access Code),Gravetter,9781337098120,0,True,False,Buy,Used,195.0
PSYC 202.001,60051,"Neelon, Michael",Research Methods II,4,23,Essen of Statistics for The Behavioral Sciences (w/out Access Code),Gravetter,9781337098120,0,True,False,Buy,New,260.0
PSYC 202.001,60051,"Neelon, Michael",Research Methods II,4,23,Essen of Statistics for The Behavioral Sciences (w/out Access Code),Gravetter,9781337098120,0,True,False,Buy,Digital,88.99
PSYC 202.002,60052,"Neelon, Michael",Research Methods II,4,23,Essen of Statistics for The Behavioral Sciences (w/out Access Code),Gravetter,9781337098120,0,True,False,Rent,Used,109.2
PSYC 202.002,60052,"Neelon, Michael",Research Methods II,4,23,Essen of Statistics for The Behavioral Sciences (w/out Access Code),Gravetter,9781337098120,0,True,False,Rent,Digital,50.99
PSYC 202.002,60052,"Neelon, Michael",Research Methods II,4,23,Essen of Statistics for The Behavioral Sciences (w/out Access Code),Gravetter,9781337098120,0,True,False,Rent,Digital,69.99
PSYC 202.002,60052,"Neelon, Michael",Research Methods II,4,23,Essen of Statistics for The Behavioral Sciences (w/out Access Code),Gravetter,9781337098120,0,True,False,Buy,Used,195.0
PSYC 202.002,60052,"Neelon, Michael",Research Methods II,4,23,Essen of Statistics for The Behavioral Sciences (w/out Access Code),Gravetter,9781337098120,0,True,False,Buy,New,260.0
PSYC 202.002,60052,"Neelon, Michael",Research Methods II,4,23,Essen of Statistics for The Behavioral Sciences (w/out Access Code),Gravetter,9781337098120,0,True,False,Buy,Digital,88.99
PSYC 214.001,60053,"Lute, Sara",Developmental Psychology,4,25,Human Development,Jensen Arnett,9780134700595,0,True,True,Buy,Digital,110.25
PSYC 216.001,60054,"Foo, Patrick",Fundamentals of Neuroscience,4,11,Neuroscience: Exploring the Brain (w/Navigate Access) (Bk),Bear,9781284211283,1,Option 1,False,Rent,Used,71.09
PSYC 216.001,60054,"Foo, Patrick",Fundamentals of Neuroscience,4,11,Neuroscience: Exploring the Brain (w/Navigate Access) (Bk),Bear,9781284211283,1,Option 1,False,Buy,Used,127.0
PSYC 216.001,60054,"Foo, Patrick",Fundamentals of Neuroscience,4,11,Neuroscience: Exploring the Brain (w/Navigate Access) (Bk),Bear,9781284211283,1,Option 1,False,Buy,New,169.25
PSYC 216.001,60054,"Foo, Patrick",Fundamentals of Neuroscience,4,11,Neuroscience: Exploring the Brain (w/Navigate Access) (Bk),Bear,9781284211283,1,Option 1,False,Buy,Digital,100.72
PSYC 216.001,60054,"Foo, Patrick",Fundamentals of Neuroscience,4,11,Neuroscience: Exploring the Brain,Bear,9780781778176,1,Option 2,False,Rent,Used,57.1
PSYC 216.001,60054,"Foo, Patrick",Fundamentals of Neuroscience,4,11,Neuroscience: Exploring the Brain,Bear,9780781778176,1,Option 2,False,Buy,Used,102.0
PSYC 216.001,60054,"Foo, Patrick",Fundamentals of Neuroscience,4,11,Neuroscience: Exploring the Brain,Bear,9780781778176,1,Option 2,False,Buy,New,135.95
PSYC 216.001,60054,"Foo, Patrick",Fundamentals of Neuroscience,4,11,Neuroscience: Exploring the Brain,Bear,9780781778176,1,Option 2,False,Buy,Digital,83.19
PSYC 216.002,60055,"Foo, Patrick",Fundamentals of Neuroscience,4,13,Neuroscience: Exploring the Brain,Bear,9780781778176,1,Option 1,False,Rent,Used,57.1
PSYC 216.002,60055,"Foo, Patrick",Fundamentals of Neuroscience,4,13,Neuroscience: Exploring the Brain,Bear,9780781778176,1,Option 1,False,Buy,Used,102.0
PSYC 216.002,60055,"Foo, Patrick",Fundamentals of Neuroscience,4,13,Neuroscience: Exploring the Brain,Bear,9780781778176,1,Option 1,False,Buy,New,135.95
PSYC 216.002,60055,"Foo, Patrick",Fundamentals of Neuroscience,4,13,Neuroscience: Exploring the Brain,Bear,9780781778176,1,Option 1,False,Buy,Digital,83.19
PSYC 216.002,60055,"Foo, Patrick",Fundamentals of Neuroscience,4,13,Neuroscience: Exploring the Brain (w/Navigate Access) (Bk),Bear,9781284211283,1,Option 2,False,Rent,Used,71.09
PSYC 216.002,60055,"Foo, Patrick",Fundamentals of Neuroscience,4,13,Neuroscience: Exploring the Brain (w/Navigate Access) (Bk),Bear,9781284211283,1,Option 2,False,Buy,Used,127.0
PSYC 216.002,60055,"Foo, Patrick",Fundamentals of Neuroscience,4,13,Neuroscience: Exploring the Brain (w/Navigate Access) (Bk),Bear,9781284211283,1,Option 2,False,Buy,New,169.25
PSYC 216.002,60055,"Foo, Patrick",Fundamentals of Neuroscience,4,13,Neuroscience: Exploring the Brain (w/Navigate Access) (Bk),Bear,9781284211283,1,Option 2,False,Buy,Digital,100.72
EDUC 210.001,60058,"Keiser, Megan","DI: Teaching and Learning in the 21st Century, K-12",3,22,"Teachers, Schools, & Society (RRMCG)",SADKER,9781260804287,0,True,False,Rent,Used,49.99
EDUC 210.001,60058,"Keiser, Megan","DI: Teaching and Learning in the 21st Century, K-12",3,22,"Teachers, Schools, & Society (RRMCG)",SADKER,9781260804287,0,True,False,Rent,New,49.99
EDUC 210.001,60058,"Keiser, Megan","DI: Teaching and Learning in the 21st Century, K-12",3,22,"Teachers, Schools, & Society (RRMCG)",SADKER,9781260804287,0,True,False,Rent,Digital,60.0
EDUC 210.001,60058,"Keiser, Megan","DI: Teaching and Learning in the 21st Century, K-12",3,22,"Teachers, Schools, & Society (RRMCG)",SADKER,9781260804287,0,True,False,Rent,Digital,77.75
EDUC 210.001,60058,"Keiser, Megan","DI: Teaching and Learning in the 21st Century, K-12",3,22,"Teachers, Schools, & Society (RRMCG)",SADKER,9781260804287,0,True,False,Buy,Digital,86.75
EDUC 314.001,60060,"Chapman, Reid",CEL: Multiple Literacies in Content Area Classrooms,4,6,Improving Adolescent Literacy,Fisher,9780135180877,0,True,False,Rent,Used,42.63
EDUC 314.001,60060,"Chapman, Reid",CEL: Multiple Literacies in Content Area Classrooms,4,6,Improving Adolescent Literacy,Fisher,9780135180877,0,True,False,Rent,New,76.13
EDUC 314.001,60060,"Chapman, Reid",CEL: Multiple Literacies in Content Area Classrooms,4,6,Improving Adolescent Literacy,Fisher,9780135180877,0,True,False,Buy,Used,76.25
EDUC 314.001,60060,"Chapman, Reid",CEL: Multiple Literacies in Content Area Classrooms,4,6,Improving Adolescent Literacy,Fisher,9780135180877,0,True,False,Buy,New,101.5
EDUC 314.001,60060,"Chapman, Reid",CEL: Multiple Literacies in Content Area Classrooms,4,6,Improving Adolescent Literacy,Fisher,9780135180877,0,True,False,Buy,Digital,110.25
EDUC 314.001,60060,"Chapman, Reid",CEL: Multiple Literacies in Content Area Classrooms,4,6,Improving Adolescent Literacy,Fisher,9780135180877,0,True,False,Buy,Digital,110.25
EDUC 320.001,60061,"Keiser, Megan","CEL: Middle School Principles, Practices and Materials",3,14,Other Words for Home,Warga,9780062747815,0,True,False,Buy,Used,7.5
EDUC 320.001,60061,"Keiser, Megan","CEL: Middle School Principles, Practices and Materials",3,14,Other Words for Home,Warga,9780062747815,0,True,False,Buy,New,9.99
EDUC 320.001,60061,"Keiser, Megan","CEL: Middle School Principles, Practices and Materials",3,14,Other Words for Home,Warga,9780062747815,0,True,False,Buy,Digital,9.99
EDUC 320.001,60061,"Keiser, Megan","CEL: Middle School Principles, Practices and Materials",3,14,Intro to Middle Level Education,Powell,9780134986807,0,True,False,Buy,Used,87.75
EDUC 320.001,60061,"Keiser, Megan","CEL: Middle School Principles, Practices and Materials",3,14,Intro to Middle Level Education,Powell,9780134986807,0,True,False,Buy,New,117.0
EDUC 320.001,60061,"Keiser, Megan","CEL: Middle School Principles, Practices and Materials",3,14,Intro to Middle Level Education,Powell,9780134986807,0,True,False,Buy,Digital,98.0
EDUC 320.001,60061,"Keiser, Megan","CEL: Middle School Principles, Practices and Materials",3,14,Intro to Middle Level Education,Powell,9780134986807,0,True,False,Buy,Digital,110.25
EDUC 325.001,60062,"Kanelos, Kelly","DI: Classroom Assessment and Instructional Differentiation, K-6",3,5,"How to Differentiate Instruction in Academically Diverse Classrooms, 3rd Edition",Tomlinson,9781416623304,0,True,False,Rent,Used,12.78
EDUC 325.001,60062,"Kanelos, Kelly","DI: Classroom Assessment and Instructional Differentiation, K-6",3,5,"How to Differentiate Instruction in Academically Diverse Classrooms, 3rd Edition",Tomlinson,9781416623304,0,True,False,Rent,New,20.77
EDUC 325.001,60062,"Kanelos, Kelly","DI: Classroom Assessment and Instructional Differentiation, K-6",3,5,"How to Differentiate Instruction in Academically Diverse Classrooms, 3rd Edition",Tomlinson,9781416623304,0,True,False,Rent,Digital,30.99
EDUC 325.001,60062,"Kanelos, Kelly","DI: Classroom Assessment and Instructional Differentiation, K-6",3,5,"How to Differentiate Instruction in Academically Diverse Classrooms, 3rd Edition",Tomlinson,9781416623304,0,True,False,Buy,Used,24.0
EDUC 325.001,60062,"Kanelos, Kelly","DI: Classroom Assessment and Instructional Differentiation, K-6",3,5,"How to Differentiate Instruction in Academically Diverse Classrooms, 3rd Edition",Tomlinson,9781416623304,0,True,False,Buy,New,31.95
EDUC 325.001,60062,"Kanelos, Kelly","DI: Classroom Assessment and Instructional Differentiation, K-6",3,5,"How to Differentiate Instruction in Academically Diverse Classrooms, 3rd Edition",Tomlinson,9781416623304,0,True,False,Buy,Digital,30.99
EDUC 325.001,60062,"Kanelos, Kelly","DI: Classroom Assessment and Instructional Differentiation, K-6",3,5,Linking Assessment to Instruction in Multi-Tiered Models,Hoover,9780132542678,0,True,False,Rent,Digital,73.5
EDUC 325.001,60062,"Kanelos, Kelly","DI: Classroom Assessment and Instructional Differentiation, K-6",3,5,Linking Assessment to Instruction in Multi-Tiered Models,Hoover,9780132542678,0,True,False,Rent,Digital,73.5
EDUC 325.001,60062,"Kanelos, Kelly","DI: Classroom Assessment and Instructional Differentiation, K-6",3,5,Linking Assessment to Instruction in Multi-Tiered Models,Hoover,9780132542678,0,True,False,Buy,Used,70.5
EDUC 325.001,60062,"Kanelos, Kelly","DI: Classroom Assessment and Instructional Differentiation, K-6",3,5,Linking Assessment to Instruction in Multi-Tiered Models,Hoover,9780132542678,0,True,False,Buy,New,93.75
EDUC 325.001,60062,"Kanelos, Kelly","DI: Classroom Assessment and Instructional Differentiation, K-6",3,5,Linking Assessment to Instruction in Multi-Tiered Models,Hoover,9780132542678,0,True,False,Buy,Digital,110.25
EDUC 325.001,60062,"Kanelos, Kelly","DI: Classroom Assessment and Instructional Differentiation, K-6",3,5,Linking Assessment to Instruction in Multi-Tiered Models,Hoover,9780132542678,0,True,False,Buy,Digital,110.25
EDUC 325.001,60062,"Kanelos, Kelly","DI: Classroom Assessment and Instructional Differentiation, K-6",3,5,Linking Assessment to Instruction in Multi-Tiered Models,Hoover,9780132542678,0,True,False,Buy,Digital,110.25
EDUC 325.001,60062,"Kanelos, Kelly","DI: Classroom Assessment and Instructional Differentiation, K-6",3,5,Assessing Student Learning by Design,McTighe,9780807765401,0,True,False,Buy,Used,23.75
EDUC 325.001,60062,"Kanelos, Kelly","DI: Classroom Assessment and Instructional Differentiation, K-6",3,5,Assessing Student Learning by Design,McTighe,9780807765401,0,True,False,Buy,New,31.5
EDUC 346.001,60063,"Bodenheimer, Rebecca",Teaching Students with Diverse Needs,3,6,High Leverage Practices for Inclusive Classrooms,McLeskey,9780367702304,0,True,False,Rent,Digital,33.76
EDUC 346.001,60063,"Bodenheimer, Rebecca",Teaching Students with Diverse Needs,3,6,High Leverage Practices for Inclusive Classrooms,McLeskey,9780367702304,0,True,False,Buy,Used,34.25
EDUC 346.001,60063,"Bodenheimer, Rebecca",Teaching Students with Diverse Needs,3,6,High Leverage Practices for Inclusive Classrooms,McLeskey,9780367702304,0,True,False,Buy,New,45.5
EDUC 346.001,60063,"Bodenheimer, Rebecca",Teaching Students with Diverse Needs,3,6,High Leverage Practices for Inclusive Classrooms,McLeskey,9780367702304,0,True,False,Buy,Digital,38.95
ENVS 105.001,60064,"Wilcox, Jeff",Physical Geology,4,24,Exploring Geology (RRMCG),Reynolds,9781259929632,0,False,False,Rent,Used,50.0
ENVS 105.001,60064,"Wilcox, Jeff",Physical Geology,4,24,Exploring Geology (RRMCG),Reynolds,9781259929632,0,False,False,Rent,New,50.0
LANG 260.001,60072,"Barya, Mildred",Intro to Creative Writing,4,15,Nocturne,Hollander,9781802078138,0,True,False,Buy,Used,18.75
LANG 260.001,60072,"Barya, Mildred",Intro to Creative Writing,4,15,Nocturne,Hollander,9781802078138,0,True,False,Buy,New,24.99
LANG 260.001,60072,"Barya, Mildred",Intro to Creative Writing,4,15,James,Everett,9780385550369,0,True,False,Buy,Used,21.0
LANG 260.001,60072,"Barya, Mildred",Intro to Creative Writing,4,15,James,Everett,9780385550369,0,True,False,Buy,New,28.0
LANG 260.001,60072,"Barya, Mildred",Intro to Creative Writing,4,15,Upstream,Oliver,9780143130086,0,True,False,Rent,Used,9.0
LANG 260.001,60072,"Barya, Mildred",Intro to Creative Writing,4,15,Upstream,Oliver,9780143130086,0,True,False,Rent,New,12.6
LANG 260.001,60072,"Barya, Mildred",Intro to Creative Writing,4,15,Upstream,Oliver,9780143130086,0,True,False,Buy,Used,13.5
LANG 260.001,60072,"Barya, Mildred",Intro to Creative Writing,4,15,Upstream,Oliver,9780143130086,0,True,False,Buy,New,18.0
LANG 260.002,60073,"Barya, Mildred",Intro to Creative Writing,4,15,Upstream,Oliver,9780143130086,0,True,False,Rent,Used,9.0
LANG 260.002,60073,"Barya, Mildred",Intro to Creative Writing,4,15,Upstream,Oliver,9780143130086,0,True,False,Rent,New,12.6
LANG 260.002,60073,"Barya, Mildred",Intro to Creative Writing,4,15,Upstream,Oliver,9780143130086,0,True,False,Buy,Used,13.5
LANG 260.002,60073,"Barya, Mildred",Intro to Creative Writing,4,15,Upstream,Oliver,9780143130086,0,True,False,Buy,New,18.0
LANG 260.002,60073,"Barya, Mildred",Intro to Creative Writing,4,15,James,Everett,9780385550369,0,True,False,Buy,Used,21.0
LANG 260.002,60073,"Barya, Mildred",Intro to Creative Writing,4,15,James,Everett,9780385550369,0,True,False,Buy,New,28.0
LANG 260.002,60073,"Barya, Mildred",Intro to Creative Writing,4,15,Nocturne,Hollander,9781802078138,0,True,False,Buy,Used,18.75
LANG 260.002,60073,"Barya, Mildred",Intro to Creative Writing,4,15,Nocturne,Hollander,9781802078138,0,True,False,Buy,New,24.99
LIT 324.001,60075,"Locklear, Erica Abrams",American Literary Traditions,4,24,James,Everett,9780385550369,0,True,False,Buy,Used,21.0
LIT 324.001,60075,"Locklear, Erica Abrams",American Literary Traditions,4,24,James,Everett,9780385550369,0,True,False,Buy,New,28.0
LIT 324.001,60075,"Locklear, Erica Abrams",American Literary Traditions,4,24,Norton Anthology of American Literature (Shorter) (Combined Volume Set) (Vs1&2),Levine,9780393884449,0,True,False,Rent,Used,45.9
LIT 324.001,60075,"Locklear, Erica Abrams",American Literary Traditions,4,24,Norton Anthology of American Literature (Shorter) (Combined Volume Set) (Vs1&2),Levine,9780393884449,0,True,False,Rent,New,91.8
LIT 324.001,60075,"Locklear, Erica Abrams",American Literary Traditions,4,24,Norton Anthology of American Literature (Shorter) (Combined Volume Set) (Vs1&2),Levine,9780393884449,0,True,False,Rent,Digital,77.0
LIT 324.001,60075,"Locklear, Erica Abrams",American Literary Traditions,4,24,Norton Anthology of American Literature (Shorter) (Combined Volume Set) (Vs1&2),Levine,9780393884449,0,True,False,Buy,Used,86.25
LIT 324.001,60075,"Locklear, Erica Abrams",American Literary Traditions,4,24,Norton Anthology of American Literature (Shorter) (Combined Volume Set) (Vs1&2),Levine,9780393884449,0,True,False,Buy,New,114.75
MCOM 104.001,60076,"Sahoo, Sananda","Media, Ethics and Society",4,31,Connect Online Access for Introduction to Mass Communication,BARAN,9781265033033,0,True,False,Rent,Digital,130.0
MCOM 104.001,60076,"Sahoo, Sananda","Media, Ethics and Society",4,31,Media Ethics,Wilkins,9781538142370,0,False,False,Rent,Used,37.8
MCOM 104.001,60076,"Sahoo, Sananda","Media, Ethics and Society",4,31,Media Ethics,Wilkins,9781538142370,0,False,False,Buy,Used,67.5
MCOM 104.001,60076,"Sahoo, Sananda","Media, Ethics and Society",4,31,Media Ethics,Wilkins,9781538142370,0,False,False,Buy,New,90.0
MCOM 104.001,60076,"Sahoo, Sananda","Media, Ethics and Society",4,31,Media Ethics,Wilkins,9781538142370,0,False,False,Buy,Digital,80.5
MCOM 104.002,60077,"Sahoo, Sananda","Media, Ethics and Society",4,32,Connect Online Access for Introduction to Mass Communication,BARAN,9781265033033,0,True,False,Rent,Digital,130.0
MCOM 104.002,60077,"Sahoo, Sananda","Media, Ethics and Society",4,32,Media Ethics,Wilkins,9781538142370,0,False,False,Rent,Used,37.8
MCOM 104.002,60077,"Sahoo, Sananda","Media, Ethics and Society",4,32,Media Ethics,Wilkins,9781538142370,0,False,False,Buy,Used,67.5
MCOM 104.002,60077,"Sahoo, Sananda","Media, Ethics and Society",4,32,Media Ethics,Wilkins,9781538142370,0,False,False,Buy,New,90.0
MCOM 104.002,60077,"Sahoo, Sananda","Media, Ethics and Society",4,32,Media Ethics,Wilkins,9781538142370,0,False,False,Buy,Digital,80.5
MCOM 201.001,60078,"Gouge, Michael",Basic Journalism,4,18,AP Stylebook (2022-2024) 56th ed.,Associated Press,9780917360701,0,True,False,Rent,Used,20.63
MCOM 201.001,60078,"Gouge, Michael",Basic Journalism,4,18,AP Stylebook (2022-2024) 56th ed.,Associated Press,9780917360701,0,True,False,Rent,New,28.88
MCOM 201.001,60078,"Gouge, Michael",Basic Journalism,4,18,AP Stylebook (2022-2024) 56th ed.,Associated Press,9780917360701,0,True,False,Buy,Used,31.0
MCOM 201.001,60078,"Gouge, Michael",Basic Journalism,4,18,AP Stylebook (2022-2024) 56th ed.,Associated Press,9780917360701,0,True,False,Buy,New,41.25
MCOM 490.001,60081,"Meadows, Laura",Mass Comm Law and Ethics,4,16,Trager's the Law of Journalism & Mass Communication,Ekstrand,9781071857922,0,True,False,Rent,Used,91.8
MCOM 490.001,60081,"Meadows, Laura",Mass Comm Law and Ethics,4,16,Trager's the Law of Journalism & Mass Communication,Ekstrand,9781071857922,0,True,False,Rent,New,183.6
MCOM 490.001,60081,"Meadows, Laura",Mass Comm Law and Ethics,4,16,Trager's the Law of Journalism & Mass Communication,Ekstrand,9781071857922,0,True,False,Rent,Digital,66.2
MCOM 490.001,60081,"Meadows, Laura",Mass Comm Law and Ethics,4,16,Trager's the Law of Journalism & Mass Communication,Ekstrand,9781071857922,0,True,False,Rent,Digital,74.48
MCOM 490.001,60081,"Meadows, Laura",Mass Comm Law and Ethics,4,16,Trager's the Law of Journalism & Mass Communication,Ekstrand,9781071857922,0,True,False,Rent,Digital,82.76
MCOM 490.001,60081,"Meadows, Laura",Mass Comm Law and Ethics,4,16,Trager's the Law of Journalism & Mass Communication,Ekstrand,9781071857922,0,True,False,Buy,Used,172.25
MCOM 490.001,60081,"Meadows, Laura",Mass Comm Law and Ethics,4,16,Trager's the Law of Journalism & Mass Communication,Ekstrand,9781071857922,0,True,False,Buy,New,229.5
MCOM 490.001,60081,"Meadows, Laura",Mass Comm Law and Ethics,4,16,Trager's the Law of Journalism & Mass Communication,Ekstrand,9781071857922,0,True,False,Buy,Digital,120.0
MCOM 492.001,60082,"Sahoo, Sananda",Mass Comm Theories,4,18,Connect Online Access for A First Look At Communication Theory,Griffin,9781264972883,0,True,False,Rent,Digital,130.0
VMP 205.001,60084,"Diefenbach, Don",Basic Video Production,4,20,Video Production Techniques,Diefenbach,9781351051682,0,True,False,Buy,Digital,56.0
VMP 205.001,60084,"Diefenbach, Don",Basic Video Production,4,20,Video Production Techniques,Diefenbach,9781138484566,0,True,False,Rent,Used,29.9
VMP 205.001,60084,"Diefenbach, Don",Basic Video Production,4,20,Video Production Techniques,Diefenbach,9781138484566,0,True,False,Rent,New,56.06
VMP 205.001,60084,"Diefenbach, Don",Basic Video Production,4,20,Video Production Techniques,Diefenbach,9781138484566,0,True,False,Rent,Digital,46.92
VMP 205.001,60084,"Diefenbach, Don",Basic Video Production,4,20,Video Production Techniques,Diefenbach,9781138484566,0,True,False,Rent,Digital,55.46
VMP 205.001,60084,"Diefenbach, Don",Basic Video Production,4,20,Video Production Techniques,Diefenbach,9781138484566,0,True,False,Buy,Used,56.25
VMP 205.001,60084,"Diefenbach, Don",Basic Video Production,4,20,Video Production Techniques,Diefenbach,9781138484566,0,True,False,Buy,New,74.75
VMP 205.001,60084,"Diefenbach, Don",Basic Video Production,4,20,Video Production Techniques,Diefenbach,9781138484566,0,True,False,Buy,Digital,63.99
ENVS 334.001,60090,"Case, Ashley",Environmental Policy,3,20,"Managing the Environment, Managing Ourselves",Andrews,9780300222913,0,True,False,Buy,Used,33.75
ENVS 334.001,60090,"Case, Ashley",Environmental Policy,3,20,"Managing the Environment, Managing Ourselves",Andrews,9780300222913,0,True,False,Buy,New,45.0
ENVS 334.001,60090,"Case, Ashley",Environmental Policy,3,20,"Managing the Environment, Managing Ourselves",Andrews,9780300222913,0,True,False,Buy,Digital,45.0
MUSC 101.001,60094,"Kim, Hwa-Jin",Class Piano I *Permission of Instructor Required,2,12,Alfred's Group Piano for Adults (w/CD) (Bk1),Lancaster,9780739053010,0,True,False,Rent,Used,31.5
MUSC 101.001,60094,"Kim, Hwa-Jin",Class Piano I *Permission of Instructor Required,2,12,Alfred's Group Piano for Adults (w/CD) (Bk1),Lancaster,9780739053010,0,True,False,Buy,Used,52.5
MUSC 101.001,60094,"Kim, Hwa-Jin",Class Piano I *Permission of Instructor Required,2,12,Alfred's Group Piano for Adults (w/CD) (Bk1),Lancaster,9780739053010,0,True,False,Buy,New,69.99
MUSC 131.001,60098,"Boone, Christine",Introductory Music Theory,3,16,MUSC 131 Course Pack,Boone,no_isbn,0,True,False,Buy,Used,37.0
MUSC 131.001,60098,"Boone, Christine",Introductory Music Theory,3,16,MUSC 131 Course Pack,Boone,no_isbn,0,True,False,Buy,New,49.25
MUSC 131.002,60099,"Kim, Hwa-Jin",Introductory Music Theory,3,16,MUSC 131 Course Pack,Boone,no_isbn,0,True,False,Buy,Used,37.0
MUSC 131.002,60099,"Kim, Hwa-Jin",Introductory Music Theory,3,16,MUSC 131 Course Pack,Boone,no_isbn,0,True,False,Buy,New,49.25
