school_abbr,school_name,job_category,salary
ASU,App State,assistant_professor,131500.0
ASU,App State,assistant_professor,84020.0
ASU,App State,associate_professor,86300.0
ASU,App State,assistant_professor,77030.0
ASU,App State,lecturer,48880.0
ASU,App State,professor,52969.0
ASU,App State,associate_professor,79087.0
ASU,App State,associate_professor,83989.0
ASU,App State,assistant_professor,89000.0
ASU,App State,assistant_professor,70979.0
ASU,App State,assistant_professor,137478.0
ASU,App State,assistant_professor,70000.0
ASU,App State,professor,159274.0
ASU,App State,associate_professor,83106.0
ASU,App State,lecturer,115083.0
ASU,App State,lecturer,41953.0
ASU,App State,professor,98177.0
ASU,App State,assistant_professor,64150.0
ASU,App State,assistant_professor,55000.0
ASU,App State,professor,92165.0
ASU,App State,associate_professor,88161.0
ASU,App State,professor,141433.0
ASU,App State,assistant_professor,97500.0
ASU,App State,lecturer,51800.0
ASU,App State,professor,112958.0
ASU,App State,lecturer,53694.0
ASU,App State,associate_professor,116747.0
ASU,App State,lecturer,67103.0
ASU,App State,lecturer,44586.0
ASU,App State,associate_professor,89733.0
ASU,App State,professor,105378.0
ASU,App State,lecturer,51393.0
ASU,App State,lecturer,75934.0
ASU,App State,assistant_professor,75000.0
ASU,App State,assistant_professor,70000.0
ASU,App State,associate_professor,73906.0
ASU,App State,professor,86790.0
ASU,App State,lecturer,66425.0
ASU,App State,lecturer,53560.0
ASU,App State,lecturer,60057.0
ASU,App State,assistant_professor,146000.0
ASU,App State,professor,102337.0
ASU,App State,professor,79310.0
ASU,App State,associate_professor,94533.0
ASU,App State,assistant_professor,70340.0
ASU,App State,professor,209733.0
ASU,App State,professor,128232.0
ASU,App State,lecturer,50033.0
ASU,App State,assistant_professor,71010.0
ASU,App State,lecturer,52787.0
ASU,App State,associate_professor,78640.0
ASU,App State,lecturer,48841.0
ASU,App State,professor,105133.0
ASU,App State,lecturer,45245.0
ASU,App State,lecturer,42552.0
ASU,App State,professor,90030.0
ASU,App State,professor,44752.0
ASU,App State,lecturer,41383.0
ASU,App State,lecturer,52700.0
ASU,App State,lecturer,48000.0
ASU,App State,lecturer,42477.0
ASU,App State,professor,91999.0
ASU,App State,professor,155601.0
ASU,App State,associate_professor,82180.0
ASU,App State,professor,121858.0
ASU,App State,professor,107270.0
ASU,App State,professor,104565.0
ASU,App State,assistant_professor,68500.0
ASU,App State,lecturer,54587.0
ASU,App State,assistant_professor,63000.0
ASU,App State,assistant_professor,131840.0
ASU,App State,professor,101866.0
ASU,App State,professor,94060.0
ASU,App State,professor,94060.0
ASU,App State,professor,86419.0
ASU,App State,lecturer,54169.0
ASU,App State,associate_professor,85736.0
ASU,App State,professor,92935.0
ASU,App State,assistant_professor,77000.0
ASU,App State,associate_professor,151149.0
ASU,App State,lecturer,60513.0
ASU,App State,lecturer,59555.0
ASU,App State,administrator,210000.0
ASU,App State,professor,103631.0
ASU,App State,lecturer,48567.0
ASU,App State,assistant_professor,55750.0
ASU,App State,assistant_professor,72576.0
ASU,App State,lecturer,53726.0
ASU,App State,lecturer,48606.0
ASU,App State,assistant_professor,52167.0
ASU,App State,lecturer,53260.0
ASU,App State,assistant_professor,158237.0
ASU,App State,professor,90288.0
ASU,App State,associate_professor,67797.0
ASU,App State,assistant_professor,74521.0
ASU,App State,lecturer,69010.0
ASU,App State,lecturer,58526.0
ASU,App State,assistant_professor,80791.0
ASU,App State,professor,118909.0
ASU,App State,assistant_professor,100216.0
ASU,App State,lecturer,57806.0
ASU,App State,assistant_professor,145506.0
ASU,App State,assistant_professor,70448.0
ASU,App State,associate_professor,73209.0
ASU,App State,associate_professor,86320.0
ASU,App State,assistant_professor,78000.0
ASU,App State,professor,114713.0
ASU,App State,professor,144222.0
ASU,App State,lecturer,69760.0
ASU,App State,professor,121531.0
ASU,App State,professor,168639.0
ASU,App State,professor,95383.0
ASU,App State,administrator,138985.0
ASU,App State,lecturer,66896.0
ASU,App State,professor,106000.0
ASU,App State,associate_professor,80767.0
ASU,App State,associate_professor,88987.0
ASU,App State,professor,101333.0
ASU,App State,lecturer,114043.0
ASU,App State,assistant_professor,134284.0
ASU,App State,lecturer,48000.0
ASU,App State,professor,50600.0
ASU,App State,professor,134650.0
ASU,App State,lecturer,66445.0
ASU,App State,lecturer,47917.0
ASU,App State,assistant_professor,75805.0
ASU,App State,professor,96650.0
ASU,App State,assistant_professor,66900.0
ASU,App State,lecturer,85000.0
ASU,App State,professor,103647.0
ASU,App State,assistant_professor,69307.0
ASU,App State,lecturer,49214.0
ASU,App State,professor,129554.0
ASU,App State,assistant_professor,63172.0
ASU,App State,associate_professor,74672.0
ASU,App State,assistant_professor,64272.0
ASU,App State,professor,93000.0
ASU,App State,assistant_professor,131473.0
ASU,App State,professor,94060.0
ASU,App State,professor,125883.0
ASU,App State,lecturer,79470.0
ASU,App State,associate_professor,84754.0
ASU,App State,professor,94814.0
ASU,App State,associate_professor,83074.0
ASU,App State,assistant_professor,71664.0
ASU,App State,associate_professor,90414.0
ASU,App State,professor,84679.0
ASU,App State,assistant_professor,75000.0
ASU,App State,lecturer,59646.0
ASU,App State,assistant_professor,96500.0
ASU,App State,professor,158997.0
ASU,App State,associate_professor,78977.0
ASU,App State,professor,105310.0
ASU,App State,professor,94298.0
ASU,App State,assistant_professor,70000.0
ASU,App State,associate_professor,77105.0
ASU,App State,professor,103633.0
ASU,App State,assistant_professor,70380.0
ASU,App State,assistant_professor,132953.0
ASU,App State,professor,137390.0
ASU,App State,lecturer,54315.0
ASU,App State,assistant_professor,66151.0
ASU,App State,professor,111053.0
ASU,App State,assistant_professor,78221.0
ASU,App State,lecturer,57821.0
ASU,App State,professor,87523.0
ASU,App State,assistant_professor,151754.0
ASU,App State,associate_professor,147000.0
ASU,App State,professor,142665.0
ASU,App State,associate_professor,79710.0
ASU,App State,professor,78694.0
ASU,App State,associate_professor,80950.0
ASU,App State,lecturer,53996.0
ASU,App State,administrator,134000.0
ASU,App State,lecturer,41068.0
ASU,App State,lecturer,49632.0
ASU,App State,administrator,153020.0
ASU,App State,professor,121654.0
ASU,App State,associate_professor,117358.0
ASU,App State,lecturer,68630.0
ASU,App State,associate_professor,73614.0
ASU,App State,lecturer,67350.0
ASU,App State,lecturer,49410.0
ASU,App State,associate_professor,82113.0
ASU,App State,assistant_professor,74000.0
ASU,App State,professor,159074.0
ASU,App State,assistant_professor,129780.0
ASU,App State,assistant_professor,52000.0
ASU,App State,assistant_professor,68589.0
ASU,App State,assistant_professor,81553.0
ASU,App State,lecturer,58760.0
ASU,App State,lecturer,55022.0
ASU,App State,professor,126800.0
ASU,App State,associate_professor,84362.0
ASU,App State,professor,139734.0
ASU,App State,lecturer,58350.0
ASU,App State,lecturer,61014.0
ASU,App State,assistant_professor,72940.0
ASU,App State,professor,123138.0
ASU,App State,lecturer,65000.0
ASU,App State,assistant_professor,67038.0
ASU,App State,assistant_professor,61732.0
ASU,App State,lecturer,54000.0
ASU,App State,lecturer,51440.0
ASU,App State,professor,96304.0
ASU,App State,lecturer,51587.0
ASU,App State,professor,136505.0
ASU,App State,lecturer,117813.0
ASU,App State,lecturer,56000.0
ASU,App State,lecturer,52793.0
ASU,App State,professor,104270.0
ASU,App State,assistant_professor,63000.0
ASU,App State,administrator,219589.0
ASU,App State,lecturer,49885.0
ASU,App State,associate_professor,84462.0
ASU,App State,professor,92900.0
ASU,App State,lecturer,60312.0
ASU,App State,professor,94511.0
ASU,App State,lecturer,65096.0
ASU,App State,professor,88204.0
ASU,App State,professor,92963.0
ASU,App State,assistant_professor,67500.0
ASU,App State,professor,108315.0
ASU,App State,associate_professor,140209.0
ASU,App State,assistant_professor,98550.0
ASU,App State,professor,110523.0
ASU,App State,lecturer,45245.0
ASU,App State,lecturer,70000.0
ASU,App State,associate_professor,173468.0
ASU,App State,professor,88162.0
ASU,App State,professor,101634.0
ASU,App State,assistant_professor,68515.0
ASU,App State,professor,105447.0
ASU,App State,associate_professor,155828.0
ASU,App State,associate_professor,78503.0
ASU,App State,lecturer,60606.0
ASU,App State,associate_professor,80897.0
ASU,App State,associate_professor,85200.0
ASU,App State,lecturer,59968.0
ASU,App State,assistant_professor,70550.0
ASU,App State,lecturer,54400.0
ASU,App State,assistant_professor,71000.0
ASU,App State,professor,115089.0
ASU,App State,lecturer,45140.0
ASU,App State,assistant_professor,68500.0
ASU,App State,professor,98971.0
ASU,App State,professor,55614.0
ASU,App State,professor,87702.0
ASU,App State,lecturer,53560.0
ASU,App State,associate_professor,73693.0
ASU,App State,lecturer,59802.0
ASU,App State,professor,148514.0
ASU,App State,professor,95057.0
ASU,App State,professor,166691.0
ASU,App State,associate_professor,90695.0
ASU,App State,associate_professor,75154.0
ASU,App State,professor,119296.0
ASU,App State,professor,193237.0
ASU,App State,associate_professor,76151.0
ASU,App State,lecturer,48880.0
ASU,App State,professor,101016.0
ASU,App State,associate_professor,159468.0
ASU,App State,associate_professor,117842.0
ASU,App State,assistant_professor,70000.0
ASU,App State,lecturer,65000.0
ASU,App State,assistant_professor,67000.0
ASU,App State,professor,111196.0
ASU,App State,assistant_professor,80000.0
ASU,App State,lecturer,47495.0
ASU,App State,lecturer,57219.0
ASU,App State,assistant_professor,64831.0
ASU,App State,assistant_professor,72113.0
ASU,App State,lecturer,48825.0
ASU,App State,professor,94499.0
ASU,App State,assistant_professor,70000.0
ASU,App State,lecturer,53996.0
ASU,App State,professor,108191.0
ASU,App State,associate_professor,97494.0
ASU,App State,assistant_professor,67760.0
ASU,App State,associate_professor,95541.0
ASU,App State,lecturer,66036.0
ASU,App State,associate_professor,80981.0
ASU,App State,professor,183651.0
ASU,App State,lecturer,57000.0
ASU,App State,lecturer,64281.0
ASU,App State,lecturer,45503.0
ASU,App State,lecturer,55396.0
ASU,App State,lecturer,72111.0
ASU,App State,assistant_professor,66959.0
ASU,App State,assistant_professor,142783.0
ASU,App State,lecturer,45070.0
ASU,App State,professor,161693.0
ASU,App State,lecturer,65758.0
ASU,App State,lecturer,74563.0
ASU,App State,lecturer,75000.0
ASU,App State,associate_professor,74755.0
ASU,App State,professor,130000.0
ASU,App State,associate_professor,81133.0
ASU,App State,assistant_professor,75000.0
ASU,App State,professor,117824.0
ASU,App State,administrator,210000.0
ASU,App State,assistant_professor,68305.0
ASU,App State,lecturer,65000.0
ASU,App State,lecturer,108799.0
ASU,App State,assistant_professor,128423.0
ASU,App State,lecturer,85000.0
ASU,App State,professor,123980.0
ASU,App State,associate_professor,91801.0
ASU,App State,professor,92917.0
ASU,App State,assistant_professor,61500.0
ASU,App State,associate_professor,133103.0
ASU,App State,assistant_professor,61000.0
ASU,App State,professor,95558.0
ASU,App State,associate_professor,168956.0
ASU,App State,lecturer,54000.0
ASU,App State,associate_professor,156608.0
ASU,App State,professor,91910.0
ASU,App State,associate_professor,76447.0
ASU,App State,lecturer,73067.0
ASU,App State,professor,103405.0
ASU,App State,associate_professor,79075.0
ASU,App State,lecturer,69802.0
ASU,App State,associate_professor,71419.0
ASU,App State,lecturer,58500.0
ASU,App State,associate_professor,83847.0
ASU,App State,assistant_professor,67670.0
ASU,App State,assistant_professor,70000.0
ASU,App State,associate_professor,91875.0
ASU,App State,assistant_professor,65000.0
ASU,App State,administrator,426264.0
ASU,App State,lecturer,49000.0
ASU,App State,professor,46422.0
ASU,App State,professor,124069.0
ASU,App State,assistant_professor,72542.0
ASU,App State,associate_professor,87330.0
ASU,App State,associate_professor,85650.0
ASU,App State,associate_professor,84546.0
ASU,App State,lecturer,57136.0
ASU,App State,professor,97600.0
ASU,App State,lecturer,51249.0
ASU,App State,assistant_professor,98371.0
ASU,App State,professor,162780.0
ASU,App State,associate_professor,89942.0
ASU,App State,lecturer,40573.0
ASU,App State,assistant_professor,60000.0
ASU,App State,assistant_professor,57000.0
ASU,App State,lecturer,54551.0
ASU,App State,assistant_professor,82686.0
ASU,App State,professor,95751.0
ASU,App State,professor,88486.0
ASU,App State,professor,96408.0
ASU,App State,professor,91766.0
ASU,App State,professor,85800.0
ASU,App State,professor,145315.0
ASU,App State,lecturer,57217.0
ASU,App State,lecturer,59238.0
ASU,App State,associate_professor,149324.0
ASU,App State,associate_professor,87511.0
ASU,App State,assistant_professor,61584.0
ASU,App State,professor,91142.0
ASU,App State,associate_professor,76064.0
ASU,App State,professor,134107.0
ASU,App State,lecturer,44886.0
ASU,App State,professor,94217.0
ASU,App State,associate_professor,78896.0
ASU,App State,assistant_professor,68014.0
ASU,App State,assistant_professor,70000.0
ASU,App State,lecturer,50544.0
ASU,App State,professor,109287.0
ASU,App State,professor,124000.0
ASU,App State,assistant_professor,72000.0
ASU,App State,assistant_professor,62000.0
ASU,App State,lecturer,66950.0
ASU,App State,lecturer,45105.0
ASU,App State,associate_professor,85976.0
ASU,App State,lecturer,67000.0
ASU,App State,professor,103773.0
ASU,App State,lecturer,58186.0
ASU,App State,professor,103650.0
ASU,App State,lecturer,55068.0
ASU,App State,professor,106000.0
ASU,App State,professor,77046.0
ASU,App State,assistant_professor,70357.0
ASU,App State,lecturer,59237.0
ASU,App State,assistant_professor,64037.0
ASU,App State,associate_professor,102045.0
ASU,App State,lecturer,69628.0
ASU,App State,lecturer,48462.0
ASU,App State,associate_professor,87838.0
ASU,App State,professor,47997.0
ASU,App State,professor,92917.0
ASU,App State,assistant_professor,75000.0
ASU,App State,assistant_professor,78000.0
ASU,App State,professor,111500.0
ASU,App State,lecturer,56920.0
ASU,App State,assistant_professor,72000.0
ASU,App State,professor,116127.0
ASU,App State,associate_professor,80894.0
ASU,App State,associate_professor,78408.0
ASU,App State,assistant_professor,65500.0
ASU,App State,lecturer,65532.0
ASU,App State,associate_professor,83740.0
ASU,App State,lecturer,47572.0
ASU,App State,professor,131961.0
ASU,App State,assistant_professor,64989.0
ASU,App State,professor,104233.0
ASU,App State,assistant_professor,69494.0
ASU,App State,administrator,130295.0
ASU,App State,lecturer,67000.0
ASU,App State,assistant_professor,66912.0
ASU,App State,professor,101011.0
ASU,App State,lecturer,47438.0
ASU,App State,professor,92704.0
ASU,App State,lecturer,60272.0
ASU,App State,assistant_professor,69226.0
ASU,App State,lecturer,112343.0
ASU,App State,lecturer,48000.0
ASU,App State,assistant_professor,71085.0
ASU,App State,professor,103108.0
ASU,App State,lecturer,53871.0
ASU,App State,lecturer,50272.0
ASU,App State,lecturer,49534.0
ASU,App State,lecturer,47000.0
ASU,App State,professor,101123.0
ASU,App State,professor,109286.0
ASU,App State,assistant_professor,70809.0
ASU,App State,professor,131518.0
ASU,App State,professor,97888.0
ASU,App State,assistant_professor,74000.0
ASU,App State,professor,90048.0
ASU,App State,associate_professor,132287.0
ASU,App State,lecturer,56368.0
ASU,App State,professor,91058.0
ASU,App State,professor,99060.0
ASU,App State,professor,110748.0
ASU,App State,professor,72277.0
ASU,App State,administrator,148396.0
ASU,App State,associate_professor,173764.0
ASU,App State,professor,54297.0
ASU,App State,lecturer,52000.0
ASU,App State,lecturer,61014.0
ASU,App State,associate_professor,139185.0
ASU,App State,professor,175000.0
ASU,App State,associate_professor,86563.0
ASU,App State,lecturer,62366.0
ASU,App State,professor,99814.0
ASU,App State,professor,138000.0
ASU,App State,associate_professor,104764.0
ASU,App State,associate_professor,74517.0
ASU,App State,associate_professor,77688.0
ASU,App State,associate_professor,76447.0
ASU,App State,associate_professor,116452.0
ASU,App State,associate_professor,69983.0
ASU,App State,professor,91740.0
ASU,App State,lecturer,60407.0
ASU,App State,associate_professor,97151.0
ASU,App State,lecturer,62976.0
ASU,App State,professor,114000.0
ASU,App State,assistant_professor,70380.0
ASU,App State,associate_professor,81937.0
ASU,App State,assistant_professor,69059.0
ASU,App State,associate_professor,141007.0
ASU,App State,assistant_professor,168392.0
ASU,App State,associate_professor,76463.0
ASU,App State,assistant_professor,71000.0
ASU,App State,assistant_professor,68000.0
ASU,App State,lecturer,45245.0
ASU,App State,lecturer,48989.0
ASU,App State,associate_professor,91042.0
ASU,App State,lecturer,55424.0
ASU,App State,professor,107211.0
ASU,App State,assistant_professor,96075.0
ASU,App State,lecturer,71600.0
ASU,App State,administrator,143436.0
ASU,App State,professor,126800.0
ASU,App State,administrator,250000.0
ASU,App State,assistant_professor,67000.0
ASU,App State,professor,93063.0
ASU,App State,associate_professor,54060.0
ASU,App State,assistant_professor,103487.0
ASU,App State,professor,110500.0
ASU,App State,professor,105055.0
ASU,App State,lecturer,48882.0
ASU,App State,associate_professor,109910.0
ASU,App State,assistant_professor,84000.0
ASU,App State,assistant_professor,75000.0
ASU,App State,professor,193316.0
ASU,App State,assistant_professor,128615.0
ASU,App State,professor,52969.0
ASU,App State,professor,92663.0
ASU,App State,assistant_professor,166578.0
ASU,App State,professor,100750.0
ASU,App State,associate_professor,86794.0
ASU,App State,assistant_professor,65500.0
ASU,App State,professor,92824.0
ASU,App State,assistant_professor,67507.0
ASU,App State,professor,94060.0
ASU,App State,associate_professor,86133.0
ASU,App State,associate_professor,89262.0
ASU,App State,associate_professor,88886.0
ASU,App State,associate_professor,80000.0
ASU,App State,lecturer,54048.0
ASU,App State,lecturer,54728.0
ASU,App State,lecturer,69312.0
ASU,App State,professor,91930.0
ASU,App State,professor,98756.0
ASU,App State,assistant_professor,75829.0
ASU,App State,assistant_professor,80000.0
ASU,App State,lecturer,49745.0
ASU,App State,professor,115706.0
ASU,App State,lecturer,107138.0
ASU,App State,administrator,254907.0
ASU,App State,lecturer,56920.0
ASU,App State,lecturer,58526.0
ASU,App State,professor,213276.0
ASU,App State,assistant_professor,77000.0
ASU,App State,professor,100750.0
ASU,App State,professor,115487.0
ASU,App State,associate_professor,90396.0
ASU,App State,associate_professor,90390.0
ASU,App State,associate_professor,105029.0
ASU,App State,lecturer,62059.0
ASU,App State,assistant_professor,78000.0
ASU,App State,lecturer,54247.0
ASU,App State,associate_professor,69970.0
ASU,App State,lecturer,48731.0
ASU,App State,associate_professor,85560.0
ASU,App State,professor,103882.0
ASU,App State,lecturer,56360.0
ASU,App State,lecturer,61381.0
ASU,App State,assistant_professor,53285.0
ASU,App State,professor,100046.0
ASU,App State,assistant_professor,80000.0
ASU,App State,professor,101631.0
ASU,App State,professor,102419.0
ASU,App State,lecturer,102835.0
ASU,App State,assistant_professor,100072.0
ASU,App State,lecturer,65274.0
ASU,App State,lecturer,53024.0
ASU,App State,lecturer,58690.0
ASU,App State,assistant_professor,71000.0
ASU,App State,professor,131894.0
ASU,App State,professor,130000.0
ASU,App State,lecturer,69600.0
ASU,App State,assistant_professor,68375.0
ASU,App State,lecturer,53199.0
ASU,App State,assistant_professor,151067.0
ASU,App State,professor,192603.0
ASU,App State,lecturer,70014.0
ASU,App State,lecturer,60000.0
ASU,App State,assistant_professor,68000.0
ASU,App State,lecturer,52500.0
ASU,App State,lecturer,86860.0
ASU,App State,assistant_professor,54180.0
ASU,App State,associate_professor,118307.0
ASU,App State,associate_professor,173368.0
ASU,App State,assistant_professor,141043.0
ASU,App State,professor,83440.0
ASU,App State,assistant_professor,79136.0
ASU,App State,assistant_professor,68640.0
ASU,App State,assistant_professor,60000.0
ASU,App State,associate_professor,83740.0
ASU,App State,associate_professor,86734.0
ASU,App State,professor,157323.0
ASU,App State,associate_professor,73130.0
ASU,App State,lecturer,53035.0
ASU,App State,lecturer,50000.0
ASU,App State,lecturer,62977.0
ASU,App State,lecturer,53356.0
ASU,App State,lecturer,67000.0
ASU,App State,assistant_professor,151381.0
ASU,App State,lecturer,62000.0
ASU,App State,professor,100898.0
ASU,App State,lecturer,86000.0
ASU,App State,associate_professor,77597.0
ASU,App State,assistant_professor,67465.0
ASU,App State,assistant_professor,129915.0
ASU,App State,assistant_professor,127149.0
ASU,App State,associate_professor,84463.0
ASU,App State,lecturer,48000.0
ASU,App State,professor,103349.0
ASU,App State,associate_professor,73519.0
ASU,App State,professor,94060.0
ASU,App State,professor,92586.0
ASU,App State,administrator,134476.0
ASU,App State,professor,97089.0
ASU,App State,administrator,142572.0
ASU,App State,professor,149298.0
ASU,App State,professor,156361.0
ASU,App State,associate_professor,81305.0
ASU,App State,assistant_professor,77039.0
ASU,App State,lecturer,88197.0
ASU,App State,professor,87250.0
ASU,App State,assistant_professor,62053.0
ASU,App State,assistant_professor,62836.0
ASU,App State,professor,169403.0
ASU,App State,associate_professor,78726.0
ASU,App State,professor,59325.0
ASU,App State,assistant_professor,137478.0
ASU,App State,lecturer,49990.0
ASU,App State,assistant_professor,70000.0
ASU,App State,assistant_professor,70967.0
ASU,App State,professor,92012.0
ASU,App State,associate_professor,79460.0
ASU,App State,lecturer,54392.0
ASU,App State,assistant_professor,72113.0
ASU,App State,administrator,143224.0
ASU,App State,professor,77286.0
ASU,App State,professor,119955.0
ASU,App State,lecturer,66504.0
ASU,App State,lecturer,68085.0
ASU,App State,professor,98353.0
ASU,App State,assistant_professor,70380.0
ASU,App State,lecturer,42552.0
ASU,App State,associate_professor,153923.0
ASU,App State,assistant_professor,80000.0
ASU,App State,assistant_professor,66900.0
ASU,App State,lecturer,47763.0
ASU,App State,professor,91740.0
ASU,App State,associate_professor,83417.0
ASU,App State,administrator,128544.0
ASU,App State,lecturer,64008.0
ASU,App State,professor,83925.0
ASU,App State,lecturer,52119.0
ASU,App State,lecturer,54650.0
ASU,App State,professor,110136.0
ASU,App State,professor,117525.0
ASU,App State,professor,134107.0
ASU,App State,assistant_professor,51900.0
ASU,App State,associate_professor,190258.0
ASU,App State,lecturer,51750.0
ASU,App State,lecturer,69312.0
ASU,App State,assistant_professor,85771.0
ASU,App State,administrator,133639.0
ASU,App State,professor,134107.0
ASU,App State,lecturer,59524.0
ASU,App State,assistant_professor,64186.0
ASU,App State,professor,134107.0
ASU,App State,associate_professor,72934.0
ASU,App State,assistant_professor,121408.0
ASU,App State,associate_professor,82980.0
ASU,App State,lecturer,51750.0
ASU,App State,assistant_professor,69494.0
ASU,App State,administrator,210000.0
ASU,App State,professor,123911.0
ASU,App State,professor,115449.0
ASU,App State,associate_professor,81043.0
ASU,App State,professor,120203.0
ASU,App State,professor,96729.0
ASU,App State,assistant_professor,70000.0
ASU,App State,assistant_professor,76523.0
ASU,App State,assistant_professor,74956.0
ASU,App State,assistant_professor,103000.0
ASU,App State,professor,96204.0
ASU,App State,administrator,243741.0
ASU,App State,lecturer,51191.0
ASU,App State,assistant_professor,65703.0
ASU,App State,associate_professor,76008.0
ASU,App State,lecturer,57783.0
ASU,App State,associate_professor,71877.0
ASU,App State,assistant_professor,70040.0
ASU,App State,lecturer,60619.0
ASU,App State,administrator,146500.0
ASU,App State,lecturer,55415.0
ASU,App State,lecturer,50180.0
ASU,App State,professor,139734.0
ASU,App State,professor,103071.0
ASU,App State,professor,109130.0
ASU,App State,associate_professor,103290.0
ASU,App State,professor,193767.0
ASU,App State,lecturer,69010.0
ASU,App State,associate_professor,87594.0
ASU,App State,lecturer,68739.0
ASU,App State,professor,102073.0
ASU,App State,associate_professor,83940.0
ASU,App State,lecturer,48000.0
ASU,App State,professor,95000.0
ASU,App State,lecturer,42138.0
ASU,App State,professor,100659.0
ASU,App State,assistant_professor,98000.0
ASU,App State,professor,90757.0
ASU,App State,professor,95155.0
ASU,App State,professor,104327.0
ASU,App State,lecturer,60345.0
ASU,App State,lecturer,76033.0
ASU,App State,professor,95928.0
ASU,App State,assistant_professor,61500.0
ASU,App State,lecturer,60213.0
ASU,App State,professor,90388.0
ASU,App State,professor,107101.0
ASU,App State,associate_professor,71023.0
ASU,App State,associate_professor,91000.0
ASU,App State,administrator,144149.0
ASU,App State,assistant_professor,68092.0
ASU,App State,lecturer,61577.0
ASU,App State,professor,91165.0
ASU,App State,associate_professor,72979.0
ASU,App State,lecturer,52700.0
ASU,App State,professor,132294.0
ASU,App State,professor,111713.0
ASU,App State,lecturer,55868.0
ASU,App State,professor,208276.0
ASU,App State,assistant_professor,71000.0
ASU,App State,professor,94086.0
ASU,App State,lecturer,46575.0
ASU,App State,assistant_professor,47552.0
ASU,App State,lecturer,47572.0
ASU,App State,assistant_professor,79898.0
ASU,App State,assistant_professor,80910.0
ASU,App State,administrator,204594.0
ASU,App State,professor,48443.0
ASU,App State,professor,192823.0
ASU,App State,lecturer,50103.0
ASU,App State,professor,175515.0
ASU,App State,assistant_professor,64535.0
ASU,App State,professor,216677.0
ASU,App State,assistant_professor,74844.0
ASU,App State,lecturer,50182.0
ASU,App State,associate_professor,94017.0
ASU,App State,assistant_professor,78500.0
ASU,App State,professor,46671.0
ASU,App State,lecturer,53659.0
ASU,App State,associate_professor,86102.0
ASU,App State,administrator,134476.0
ASU,App State,assistant_professor,50470.0
ASU,App State,lecturer,54728.0
ASU,App State,lecturer,54728.0
ASU,App State,professor,104684.0
ASU,App State,lecturer,47445.0
ASU,App State,professor,43273.0
ASU,App State,professor,115714.0
ASU,App State,assistant_professor,77081.0
ASU,App State,assistant_professor,60000.0
ASU,App State,assistant_professor,71234.0
ASU,App State,associate_professor,88674.0
ASU,App State,assistant_professor,69000.0
ASU,App State,lecturer,51800.0
ASU,App State,professor,101446.0
ASU,App State,lecturer,64464.0
ASU,App State,professor,104760.0
ASU,App State,professor,125635.0
ASU,App State,assistant_professor,76469.0
ASU,App State,lecturer,72100.0
ASU,App State,assistant_professor,77663.0
ASU,App State,lecturer,62763.0
ASU,App State,lecturer,47000.0
ASU,App State,assistant_professor,76945.0
ASU,App State,lecturer,51811.0
ASU,App State,associate_professor,79469.0
ASU,App State,lecturer,58879.0
ASU,App State,lecturer,60459.0
ASU,App State,lecturer,69628.0
ASU,App State,assistant_professor,71816.0
ASU,App State,lecturer,90869.0
ASU,App State,professor,126731.0
ASU,App State,assistant_professor,71000.0
ASU,App State,assistant_professor,57250.0
ASU,App State,lecturer,45226.0
ASU,App State,lecturer,54633.0
ASU,App State,associate_professor,82612.0
ASU,App State,lecturer,54601.0
ASU,App State,lecturer,75287.0
ASU,App State,assistant_professor,61500.0
ASU,App State,professor,90939.0
ASU,App State,assistant_professor,83000.0
ASU,App State,assistant_professor,68076.0
ASU,App State,professor,118870.0
ASU,App State,lecturer,51706.0
ASU,App State,associate_professor,151006.0
ASU,App State,assistant_professor,145506.0
ASU,App State,lecturer,52500.0
ASU,App State,assistant_professor,71000.0
ASU,App State,professor,96604.0
ASU,App State,professor,105344.0
ASU,App State,professor,103770.0
ASU,App State,professor,95210.0
ASU,App State,professor,109612.0
ASU,App State,professor,100898.0
ASU,App State,lecturer,58534.0
ASU,App State,professor,137393.0
ASU,App State,lecturer,53743.0
ASU,App State,lecturer,68630.0
ASU,App State,professor,132089.0
ASU,App State,administrator,385000.0
ASU,App State,associate_professor,155160.0
ASU,App State,professor,117526.0
ASU,App State,associate_professor,87937.0
ASU,App State,professor,86356.0
ASU,App State,lecturer,53340.0
ASU,App State,professor,99085.0
ASU,App State,assistant_professor,62339.0
ASU,App State,associate_professor,88193.0
ASU,App State,assistant_professor,75805.0
ASU,App State,assistant_professor,97829.0
ASU,App State,lecturer,55580.0
ASU,App State,assistant_professor,79594.0
ASU,App State,professor,80111.0
ASU,App State,professor,126800.0
ASU,App State,professor,91864.0
ASU,App State,professor,92373.0
ASU,App State,professor,89078.0
ASU,App State,professor,98902.0
ASU,App State,professor,131656.0
ASU,App State,lecturer,61014.0
ASU,App State,assistant_professor,68095.0
ASU,App State,lecturer,54446.0
ASU,App State,lecturer,67000.0
ASU,App State,professor,93968.0
ASU,App State,lecturer,48000.0
ASU,App State,assistant_professor,65000.0
ASU,App State,assistant_professor,154076.0
ASU,App State,assistant_professor,75000.0
ASU,App State,assistant_professor,80796.0
ASU,App State,lecturer,48925.0
ASU,App State,assistant_professor,96000.0
ASU,App State,assistant_professor,105817.0
ASU,App State,assistant_professor,65703.0
ASU,App State,assistant_professor,72675.0
ASU,App State,lecturer,54149.0
ASU,App State,associate_professor,112291.0
ASU,App State,administrator,190934.0
